"from"	"to"	"edge_creation_month"
1467	309	"4"
1655	719	"4"
1285	27	"4"
9	144	"4"
9	1655	"4"
9	1467	"4"
9	1731	"4"
9	1489	"4"
9	97	"4"
9	8	"4"
9	1255	"4"
9	1308	"4"
1308	9	"4"
9	1308	"4"
9	1759	"4"
9	1760	"4"
9	1749	"4"
1308	9	"4"
1308	9	"4"
9	1742	"4"
9	1308	"4"
9	1719	"4"
9	1753	"4"
1308	9	"4"
8	9	"4"
9	1308	"4"
9	8	"4"
1308	9	"4"
9	1308	"4"
191	429	"4"
8	9	"4"
9	8	"4"
9	1308	"4"
1308	9	"4"
8	9	"4"
621	1647	"4"
1655	9	"4"
1285	1731	"4"
1285	8	"4"
8	1285	"4"
1741	1673	"4"
1741	277	"4"
1255	12	"4"
1255	9	"4"
1313	1713	"4"
810	233	"4"
27	1285	"4"
810	1338	"4"
308	674	"4"
1346	1314	"4"
1758	144	"4"
1731	9	"4"
193	118	"4"
193	118	"4"
312	3	"4"
474	749	"4"
1754	1644	"4"
144	1758	"4"
175	95	"4"
346	1655	"4"
175	95	"4"
494	389	"4"
1343	9	"4"
995	27	"4"
1644	1754	"4"
995	1749	"4"
447	395	"4"
995	318	"4"
995	318	"4"
1113	1493	"4"
1644	995	"4"
249	447	"4"
144	1761	"4"
1113	1395	"4"
995	1644	"4"
1644	995	"4"
995	1644	"4"
1644	995	"4"
995	1644	"4"
1644	995	"4"
995	1644	"4"
1644	995	"4"
1497	1158	"4"
995	1644	"4"
249	1497	"4"
995	1644	"4"
1644	995	"4"
27	995	"4"
1644	995	"4"
995	1644	"4"
995	1644	"4"
995	27	"4"
1754	1644	"4"
1253	673	"4"
810	175	"4"
1762	1281	"4"
1758	144	"4"
67	318	"4"
67	713	"4"
67	97	"4"
67	97	"4"
67	97	"4"
1346	1678	"4"
1678	1346	"4"
1678	475	"4"
3	312	"4"
1756	713	"4"
1756	1644	"4"
1756	1375	"4"
518	1346	"4"
768	1280	"4"
1467	9	"4"
1121	142	"4"
12	1255	"4"
12	1312	"4"
12	1313	"4"
12	1387	"4"
1346	1678	"4"
312	1	"4"
1493	1113	"4"
1280	768	"4"
1281	1762	"4"
431	1497	"4"
308	1762	"4"
1127	1665	"4"
1127	997	"4"
1568	1585	"4"
175	810	"4"
509	1026	"4"
1644	1756	"4"
823	242	"4"
249	44	"4"
810	175	"4"
44	249	"4"
249	44	"4"
44	249	"4"
175	810	"4"
9	1467	"4"
9	1343	"4"
9	1731	"4"
9	1255	"4"
9	1655	"4"
9	1308	"4"
1762	308	"4"
1762	1281	"4"
1281	1762	"4"
810	175	"4"
175	810	"4"
67	1346	"4"
67	1239	"4"
308	1762	"4"
1343	9	"4"
1343	3	"4"
1343	12	"4"
1343	12	"4"
9	1343	"4"
9	1387	"4"
9	1265	"4"
9	1763	"4"
9	1763	"4"
9	1763	"4"
9	1763	"4"
9	1763	"4"
9	724	"4"
561	431	"4"
561	95	"4"
561	727	"4"
12	143	"4"
12	1343	"4"
12	9	"4"
9	12	"4"
9	12	"4"
143	12	"4"
429	191	"4"
12	143	"4"
12	1763	"4"
1763	12	"4"
12	1763	"4"
12	1313	"4"
1313	12	"4"
12	1313	"4"
1313	12	"4"
1395	1113	"4"
1395	1746	"4"
12	1313	"4"
1313	12	"4"
12	1313	"4"
1313	12	"4"
12	1313	"4"
1313	12	"4"
12	1313	"4"
1313	12	"4"
12	1313	"4"
1313	12	"4"
1313	12	"4"
12	1313	"4"
12	547	"4"
1313	12	"4"
1647	621	"4"
12	1313	"4"
1255	9	"4"
12	1313	"4"
1313	12	"4"
1009	27	"4"
161	1255	"4"
483	1408	"4"
1762	308	"4"
1762	1281	"4"
810	175	"4"
843	1237	"4"
1346	1314	"4"
810	175	"4"
9	1255	"4"
1493	1113	"4"
9	847	"4"
27	1009	"4"
144	1758	"4"
431	561	"4"
615	1764	"4"
1673	161	"4"
1758	144	"4"
143	12	"4"
67	1034	"4"
1158	1072	"4"
1158	1497	"4"
72	1765	"4"
1253	1157	"4"
1678	779	"4"
582	27	"4"
3	1343	"4"
242	823	"4"
255	1	"4"
1	255	"4"
1281	1762	"4"
1762	1281	"4"
1255	1673	"4"
1255	1673	"4"
1308	9	"4"
1255	161	"4"
495	249	"4"
9	1308	"4"
175	810	"4"
27	582	"4"
191	429	"4"
1265	9	"4"
1716	1308	"4"
1756	1644	"4"
443	1409	"4"
9	1265	"4"
582	1678	"4"
1763	12	"4"
1265	9	"4"
810	175	"4"
1644	1756	"4"
1644	1754	"4"
1308	1716	"4"
1308	9	"4"
1127	1350	"4"
1127	547	"4"
1285	27	"4"
652	52	"4"
12	1763	"4"
144	1758	"4"
1359	1343	"4"
547	1127	"4"
1754	1644	"4"
12	1313	"4"
12	143	"4"
12	8	"4"
1343	9	"4"
1343	1359	"4"
1343	12	"4"
1343	3	"4"
1343	12	"4"
1312	12	"4"
12	1312	"4"
1713	1312	"4"
12	1343	"4"
1758	144	"4"
1312	12	"4"
12	1312	"4"
617	431	"4"
1678	711	"4"
1678	711	"4"
431	617	"4"
1667	1280	"4"
1748	468	"4"
1748	970	"4"
9	1343	"4"
1343	12	"4"
9	1308	"4"
1343	9	"4"
799	1748	"4"
1281	1762	"4"
19	1181	"4"
19	8	"4"
8	19	"4"
429	191	"4"
429	242	"4"
1741	475	"4"
1280	1667	"4"
674	1280	"4"
194	9	"4"
1678	328	"4"
1391	1741	"4"
242	429	"4"
27	1285	"4"
3	1	"4"
1312	12	"4"
1644	1754	"4"
1698	1644	"4"
1756	1644	"4"
1756	69	"4"
1756	69	"4"
1756	69	"4"
1756	1312	"4"
1756	1403	"4"
1762	308	"4"
175	810	"4"
1313	12	"4"
582	27	"4"
27	582	"4"
308	1762	"4"
582	27	"4"
810	175	"4"
1359	1343	"4"
1342	1359	"4"
1359	1342	"4"
1403	1756	"4"
1756	1403	"4"
1253	812	"4"
1545	809	"4"
1644	1698	"4"
1644	1756	"4"
1308	9	"4"
312	1	"4"
194	199	"4"
194	295	"4"
809	1545	"4"
1127	1260	"4"
429	242	"4"
1127	547	"4"
1127	1034	"4"
1127	142	"4"
1312	1756	"4"
1762	308	"4"
144	1758	"4"
48	1540	"4"
52	652	"4"
9	194	"4"
9	1343	"4"
9	1308	"4"
1346	9	"4"
1343	9	"4"
1343	1359	"4"
242	429	"4"
1754	1644	"4"
1713	1308	"4"
1713	233	"4"
233	1713	"4"
1713	233	"4"
233	1713	"4"
1713	233	"4"
233	1713	"4"
233	1676	"4"
1713	233	"4"
233	1713	"4"
1713	233	"4"
799	1475	"4"
175	810	"4"
1758	144	"4"
843	1237	"4"
1644	1754	"4"
970	1748	"4"
277	252	"4"
1280	1738	"4"
624	595	"4"
1716	1308	"4"
1716	1308	"4"
191	429	"4"
1493	1113	"4"
9	1343	"4"
9	1346	"4"
144	1758	"4"
1113	1493	"4"
1346	9	"4"
1493	1113	"4"
1509	1669	"4"
318	995	"4"
561	431	"4"
561	95	"4"
727	1280	"4"
810	175	"4"
431	561	"4"
1762	308	"4"
1253	1744	"4"
1285	27	"4"
1	312	"4"
1738	1280	"4"
1669	1509	"4"
3	32	"4"
1	1655	"4"
1343	9	"4"
1758	144	"4"
1698	1644	"4"
309	1467	"4"
1280	727	"4"
175	810	"4"
429	191	"4"
308	1762	"4"
1253	984	"4"
1253	549	"4"
1644	1698	"4"
1310	561	"4"
727	1280	"4"
1253	1765	"4"
1026	509	"4"
1741	1391	"4"
1713	809	"4"
9	1346	"4"
9	1343	"4"
1749	1063	"4"
595	1101	"4"
595	1101	"4"
1762	308	"4"
1346	9	"4"
1	312	"4"
3	1	"4"
1	3	"4"
1	3	"4"
1744	1253	"4"
3	1	"4"
1	3	"4"
3	1	"4"
809	1713	"4"
1655	1	"4"
12	1313	"4"
12	1312	"4"
12	1343	"4"
1313	12	"4"
856	1117	"4"
312	1	"4"
1	312	"4"
9	1346	"4"
9	1255	"4"
1346	9	"4"
9	1346	"4"
193	1362	"4"
1308	1713	"4"
1308	1716	"4"
12	1313	"4"
810	175	"4"
175	810	"4"
1312	12	"4"
1647	233	"4"
1647	749	"4"
1713	809	"4"
644	143	"4"
768	774	"4"
1253	1744	"4"
1281	1762	"4"
12	1312	"4"
711	1678	"4"
1313	12	"4"
1676	233	"4"
1748	970	"4"
1748	172	"4"
32	3	"4"
389	494	"4"
42	1329	"4"
1329	42	"4"
42	1329	"4"
42	1731	"4"
1748	1440	"4"
144	1758	"4"
1748	1075	"4"
1075	1748	"4"
143	644	"4"
1343	12	"4"
1748	1075	"4"
1343	9	"4"
970	1748	"4"
970	1641	"4"
970	774	"4"
970	298	"4"
1314	1346	"4"
1023	1766	"4"
271	277	"4"
271	638	"4"
271	713	"4"
443	42	"4"
298	970	"4"
995	318	"4"
1765	1253	"4"
995	318	"4"
1765	72	"4"
1181	19	"4"
9	1343	"4"
9	67	"4"
191	429	"4"
1255	42	"4"
1765	1253	"4"
1762	1281	"4"
1280	727	"4"
1713	1195	"4"
1624	48	"4"
48	1624	"4"
1742	211	"4"
67	9	"4"
67	1767	"4"
67	1768	"4"
67	1769	"4"
67	1760	"4"
67	1749	"4"
1042	1338	"4"
970	710	"4"
1253	1765	"4"
3	32	"4"
3	32	"4"
1346	1314	"4"
1312	12	"4"
1677	1290	"4"
1756	1644	"4"
1756	1312	"4"
1403	1756	"4"
1748	970	"4"
1281	1762	"4"
27	582	"4"
27	1285	"4"
1042	67	"4"
1042	1730	"4"
561	431	"4"
1624	48	"4"
561	1310	"4"
1713	561	"4"
167	1758	"4"
1765	1253	"4"
431	561	"4"
211	1742	"4"
1762	1281	"4"
1762	308	"4"
1762	308	"4"
1742	211	"4"
312	1	"4"
1509	1744	"4"
1	312	"4"
1281	1762	"4"
105	713	"4"
105	1624	"4"
105	42	"4"
105	1644	"4"
308	1762	"4"
1624	105	"4"
1644	105	"4"
1644	1756	"4"
12	1312	"4"
12	1343	"4"
12	1312	"4"
1756	1644	"4"
1756	8	"4"
1644	1756	"4"
1756	1644	"4"
1130	652	"4"
67	710	"4"
8	1756	"4"
1756	8	"4"
810	175	"4"
8	1756	"4"
105	1644	"4"
105	1624	"4"
494	389	"4"
233	1647	"4"
233	1676	"4"
1624	105	"4"
1343	12	"4"
1676	233	"4"
12	1343	"4"
1343	12	"4"
1343	9	"4"
12	1343	"4"
582	27	"4"
1343	12	"4"
12	1343	"4"
1343	12	"4"
1310	561	"4"
1285	27	"4"
1644	1756	"4"
1644	105	"4"
1285	1312	"4"
12	1343	"4"
12	1313	"4"
12	1644	"4"
12	27	"4"
1313	1285	"4"
1644	12	"4"
12	1644	"4"
1644	12	"4"
12	1644	"4"
727	1280	"4"
1644	12	"4"
1440	1748	"4"
1343	12	"4"
1312	12	"4"
1312	1756	"4"
1312	12	"4"
1034	1624	"4"
44	1669	"4"
12	1644	"4"
12	1312	"4"
12	1343	"4"
27	12	"4"
12	27	"4"
12	67	"4"
1624	1034	"4"
1624	48	"4"
1762	1281	"4"
1758	144	"4"
9	1343	"4"
1678	1118	"4"
1644	12	"4"
172	1748	"4"
32	3	"4"
1343	12	"4"
1343	9	"4"
9	1343	"4"
32	1042	"4"
1238	32	"4"
1343	9	"4"
32	1238	"4"
9	1343	"4"
32	9	"4"
9	32	"4"
9	32	"4"
1238	32	"4"
1343	9	"4"
9	1343	"4"
1343	9	"4"
1343	9	"4"
9	1343	"4"
9	1343	"4"
9	1343	"4"
1343	9	"4"
1343	9	"4"
9	1343	"4"
9	1343	"4"
1343	9	"4"
9	1343	"4"
9	1343	"4"
9	1118	"4"
144	1758	"4"
95	561	"4"
1280	727	"4"
95	175	"4"
1762	308	"4"
67	1770	"4"
48	1624	"4"
189	358	"4"
189	443	"4"
189	1749	"4"
105	1644	"4"
105	1624	"4"
3	32	"4"
105	1624	"4"
105	1624	"4"
105	474	"4"
189	708	"4"
189	44	"4"
1756	8	"4"
1756	1403	"4"
1756	1644	"4"
1756	1312	"4"
27	12	"4"
27	1285	"4"
1624	48	"4"
1624	105	"4"
1686	27	"4"
27	1686	"4"
1686	27	"4"
27	1686	"4"
1312	1756	"4"
1312	12	"4"
105	1624	"4"
67	394	"4"
67	394	"4"
105	1027	"4"
105	1518	"4"
1644	105	"4"
1644	1756	"4"
1686	1644	"4"
105	1644	"4"
1644	1686	"4"
1686	1644	"4"
1644	105	"4"
1644	1686	"4"
1686	1644	"4"
105	1644	"4"
1644	1686	"4"
1644	105	"4"
105	1644	"4"
1644	1758	"4"
105	474	"4"
1644	105	"4"
105	1655	"4"
105	1644	"4"
105	1641	"4"
1644	105	"4"
105	1644	"4"
105	1118	"4"
105	44	"4"
105	474	"4"
1644	105	"4"
105	1485	"4"
105	1644	"4"
105	9	"4"
1644	105	"4"
1281	1762	"4"
44	105	"4"
1281	1771	"4"
1676	233	"4"
105	44	"4"
105	1644	"4"
95	1452	"4"
1756	1644	"4"
12	1312	"4"
12	27	"4"
1669	44	"4"
27	12	"4"
429	191	"4"
191	429	"4"
1713	1195	"4"
1624	105	"4"
308	1762	"4"
1771	1281	"4"
1118	9	"4"
1118	1678	"4"
1118	105	"4"
1285	1313	"4"
1285	1190	"4"
1467	309	"4"
277	271	"4"
9	1118	"4"
9	8	"4"
1118	9	"4"
474	105	"4"
1281	1771	"4"
1644	105	"4"
1644	1756	"4"
12	27	"4"
1312	1313	"4"
97	9	"4"
749	1647	"4"
673	1253	"4"
1762	308	"4"
1762	245	"4"
673	1253	"4"
1565	27	"4"
8	9	"4"
1713	617	"4"
105	1624	"4"
105	1118	"4"
105	474	"4"
105	1644	"4"
617	1713	"4"
1713	617	"4"
175	810	"4"
1118	105	"4"
1395	1772	"4"
1667	105	"4"
1772	1395	"4"
1667	1118	"4"
32	9	"4"
1713	1585	"4"
67	1042	"4"
1713	525	"4"
32	9	"4"
32	9	"4"
32	12	"4"
525	1713	"4"
1313	1312	"4"
1253	673	"4"
809	1713	"4"
809	642	"4"
1647	749	"4"
1667	942	"4"
474	105	"4"
67	256	"4"
67	474	"4"
1686	256	"4"
1624	105	"4"
1034	1313	"4"
1731	9	"4"
1731	42	"4"
474	67	"4"
1624	48	"4"
984	1208	"4"
1059	713	"4"
67	1344	"4"
429	191	"4"
810	175	"4"
1313	1034	"4"
67	1675	"4"
674	1253	"4"
1713	1493	"4"
191	429	"4"
44	1669	"4"
189	144	"4"
1773	679	"4"
1545	809	"4"
1344	67	"4"
1312	1313	"4"
27	12	"4"
1312	1344	"4"
1756	1644	"4"
1489	1533	"4"
1756	286	"4"
1756	286	"4"
1756	286	"4"
1756	286	"4"
1756	1130	"4"
1756	1130	"4"
1756	1130	"4"
1756	1130	"4"
1756	525	"4"
1756	525	"4"
1395	1772	"4"
9	32	"4"
9	1731	"4"
63	127	"4"
1	312	"4"
9	97	"4"
9	8	"4"
9	1118	"4"
1118	1667	"4"
1118	9	"4"
1344	1312	"4"
1758	144	"4"
1758	1644	"4"
1644	1758	"4"
1644	1756	"4"
429	191	"4"
430	72	"4"
430	144	"4"
430	8	"4"
9	1118	"4"
1118	9	"4"
1118	9	"4"
1756	1644	"4"
1127	319	"4"
561	431	"4"
1716	1308	"4"
1716	1308	"4"
191	429	"4"
679	1773	"4"
561	1310	"4"
1237	843	"4"
1686	1395	"4"
561	95	"4"
561	1713	"4"
697	642	"4"
175	95	"4"
697	1774	"4"
1493	1713	"4"
1312	1344	"4"
1387	9	"4"
1387	12	"4"
1387	95	"4"
431	561	"4"
9	1387	"4"
1034	1313	"4"
1308	1716	"4"
1624	48	"4"
1758	1644	"4"
1772	1395	"4"
175	810	"4"
1238	1472	"4"
749	1647	"4"
1253	674	"4"
561	431	"4"
1644	1758	"4"
1773	679	"4"
710	970	"4"
710	67	"4"
1686	710	"4"
710	1686	"4"
1253	1773	"4"
1686	710	"4"
674	1253	"4"
1762	431	"4"
620	27	"4"
431	561	"4"
431	1762	"4"
1472	1238	"4"
1253	674	"4"
843	1237	"4"
19	8	"4"
19	1181	"4"
674	1253	"4"
852	1775	"4"
1195	1713	"4"
48	1624	"4"
642	809	"4"
642	697	"4"
809	1545	"4"
970	1748	"4"
970	710	"4"
429	191	"4"
67	710	"4"
67	1776	"4"
67	1775	"4"
67	1777	"4"
67	1777	"4"
67	1770	"4"
9	1313	"4"
9	1313	"4"
9	1313	"4"
9	1313	"4"
9	1313	"4"
67	9	"4"
8	9	"4"
1778	234	"4"
1	1779	"4"
1403	1756	"4"
1762	431	"4"
1231	1168	"4"
32	1731	"4"
191	429	"4"
32	443	"4"
32	377	"4"
1756	1403	"4"
1748	970	"4"
1748	172	"4"
1395	1772	"4"
27	620	"4"
1395	1686	"4"
394	1190	"4"
1624	48	"4"
1052	697	"4"
1190	1285	"4"
1190	394	"4"
1052	1238	"4"
652	1130	"4"
95	1387	"4"
95	44	"4"
1281	32	"4"
561	431	"4"
1168	1231	"4"
9	8	"4"
431	1762	"4"
431	561	"4"
9	32	"4"
1285	1190	"4"
525	1756	"4"
44	95	"4"
1756	525	"4"
525	1756	"4"
429	191	"4"
1491	132	"4"
312	1	"4"
1756	525	"4"
1772	1395	"4"
1	312	"4"
1	312	"4"
1313	9	"4"
1313	9	"4"
1313	9	"4"
1313	9	"4"
1313	9	"4"
543	1513	"4"
1231	1168	"4"
1756	474	"4"
697	1052	"4"
697	642	"4"
1758	1644	"4"
474	1756	"4"
525	1756	"4"
1403	1756	"4"
1624	1052	"4"
1647	749	"4"
995	318	"4"
32	1281	"4"
32	9	"4"
105	1624	"4"
1644	1758	"4"
105	1118	"4"
172	1748	"4"
105	1624	"4"
1168	105	"4"
105	1168	"4"
1624	105	"4"
105	1624	"4"
105	1039	"4"
1624	105	"4"
105	1624	"4"
105	1255	"4"
1255	105	"4"
105	1255	"4"
1624	105	"4"
105	1624	"4"
1395	1772	"4"
1772	1395	"4"
1181	19	"4"
1624	105	"4"
105	1624	"4"
1713	593	"4"
621	593	"4"
593	621	"4"
1624	105	"4"
105	1624	"4"
19	1181	"4"
19	1313	"4"
105	19	"4"
1686	1026	"4"
1026	1686	"4"
19	1313	"4"
1686	1026	"4"
19	1026	"4"
1313	19	"4"
1026	1686	"4"
1686	1026	"4"
19	1313	"4"
19	1313	"4"
1026	1686	"4"
1026	1686	"4"
1686	1026	"4"
1118	308	"4"
1026	1686	"4"
1686	1026	"4"
1780	1255	"4"
8	9	"4"
105	557	"4"
105	557	"4"
27	1686	"4"
191	429	"4"
1773	1253	"4"
1253	1773	"4"
1741	593	"4"
42	1255	"4"
42	105	"4"
1756	1403	"4"
1312	1313	"4"
1756	1312	"4"
1312	1756	"4"
1756	474	"4"
1756	1312	"4"
1468	1554	"4"
1686	27	"4"
561	431	"4"
394	1190	"4"
431	561	"4"
9	8	"4"
44	36	"4"
27	1686	"4"
36	44	"4"
1313	19	"4"
1313	9	"4"
1313	1312	"4"
19	1313	"4"
309	1467	"4"
1395	1772	"4"
105	42	"4"
1190	1285	"4"
12	1387	"4"
12	27	"4"
12	1644	"4"
12	1343	"4"
12	1313	"4"
12	1312	"4"
1312	12	"4"
1313	12	"4"
1127	1771	"4"
1313	19	"4"
739	969	"4"
12	1313	"4"
12	1312	"4"
1772	1395	"4"
9	1313	"4"
1052	697	"4"
1052	697	"4"
1338	341	"4"
1052	1338	"4"
1338	9	"4"
1338	1052	"4"
1052	1338	"4"
1338	1052	"4"
1338	1052	"4"
1052	1338	"4"
1052	1338	"4"
1338	1052	"4"
1052	1338	"4"
1285	1190	"4"
1338	1052	"4"
19	1313	"4"
1624	1285	"4"
1190	1285	"4"
1338	341	"4"
1624	1052	"4"
308	1118	"4"
1748	172	"4"
1748	1362	"4"
1313	19	"4"
1313	9	"4"
1118	308	"4"
1313	1624	"4"
1624	1313	"4"
1181	19	"4"
516	1445	"4"
516	1445	"4"
516	1445	"4"
1313	1624	"4"
557	105	"4"
19	1181	"4"
19	1313	"4"
398	27	"4"
1545	809	"4"
342	843	"4"
172	1748	"4"
1313	19	"4"
1771	1127	"4"
1775	67	"4"
1775	852	"4"
105	557	"4"
1713	1775	"4"
1775	1713	"4"
674	1338	"4"
431	483	"4"
19	1313	"4"
431	1585	"4"
431	1771	"4"
431	727	"4"
1238	1052	"4"
1713	1775	"4"
843	342	"4"
652	1728	"4"
1748	172	"4"
561	431	"4"
1052	1624	"4"
1052	1238	"4"
431	561	"4"
431	1039	"4"
1771	431	"4"
1312	12	"4"
27	398	"4"
431	1771	"4"
1127	1771	"4"
1127	1203	"4"
172	1748	"4"
1395	1772	"4"
407	372	"4"
429	191	"4"
12	1312	"4"
344	42	"4"
1362	193	"5"
1362	1748	"5"
308	1118	"5"
1771	1127	"5"
652	862	"5"
1343	12	"5"
1312	12	"5"
1127	36	"5"
1772	1395	"5"
1686	27	"5"
1314	1346	"5"
1758	1644	"5"
1758	167	"5"
105	852	"5"
9	1338	"5"
9	1313	"5"
9	32	"5"
12	1343	"5"
12	1312	"5"
1686	475	"5"
557	302	"5"
302	557	"5"
557	302	"5"
1313	9	"5"
302	557	"5"
621	593	"5"
557	302	"5"
1343	12	"5"
431	495	"5"
431	394	"5"
557	302	"5"
302	557	"5"
398	27	"5"
302	557	"5"
1472	27	"5"
1118	308	"5"
36	1127	"5"
191	429	"5"
105	639	"5"
105	639	"5"
1349	1183	"5"
561	431	"5"
1585	3	"5"
3	1585	"5"
431	561	"5"
32	9	"5"
1127	36	"5"
1312	12	"5"
768	593	"5"
768	1280	"5"
431	969	"5"
969	431	"5"
431	969	"5"
969	431	"5"
969	431	"5"
431	969	"5"
431	1312	"5"
271	277	"5"
1624	1313	"5"
1624	1052	"5"
1716	1308	"5"
1285	1624	"5"
1285	1021	"5"
1181	19	"5"
1009	27	"5"
1009	27	"5"
1312	431	"5"
1052	1624	"5"
1624	1285	"5"
1624	1052	"5"
431	1312	"5"
1285	1624	"5"
1312	431	"5"
431	1312	"5"
1773	1253	"5"
1624	1285	"5"
19	1181	"5"
1280	768	"5"
1253	1773	"5"
198	809	"5"
431	1255	"5"
9	1313	"5"
1285	1624	"5"
32	938	"5"
32	67	"5"
1313	9	"5"
1624	1285	"5"
642	711	"5"
67	1304	"5"
1533	594	"5"
1686	358	"5"
711	642	"5"
358	1686	"5"
1686	358	"5"
431	358	"5"
1686	1624	"5"
358	1686	"5"
358	431	"5"
1686	358	"5"
1758	474	"5"
431	358	"5"
642	711	"5"
358	1686	"5"
358	431	"5"
711	642	"5"
431	358	"5"
474	1758	"5"
19	447	"5"
1052	1624	"5"
812	1253	"5"
1021	1285	"5"
557	302	"5"
377	32	"5"
302	557	"5"
809	198	"5"
1346	1314	"5"
271	27	"5"
271	1644	"5"
1675	67	"5"
1312	431	"5"
1644	12	"5"
27	1686	"5"
27	398	"5"
27	1472	"5"
27	1009	"5"
561	431	"5"
27	271	"5"
431	1312	"5"
431	561	"5"
1161	257	"5"
1314	1346	"5"
1312	431	"5"
431	1312	"5"
1716	1775	"5"
67	1775	"5"
198	809	"5"
9	1313	"5"
431	1190	"5"
1190	431	"5"
431	1190	"5"
1190	431	"5"
431	1190	"5"
809	198	"5"
1775	1716	"5"
1775	67	"5"
12	1644	"5"
12	1312	"5"
12	1343	"5"
42	1255	"5"
95	561	"5"
95	175	"5"
95	44	"5"
768	1280	"5"
1255	431	"5"
431	1255	"5"
51	1775	"5"
233	1676	"5"
233	193	"5"
1312	12	"5"
1312	431	"5"
1775	51	"5"
1313	9	"5"
1313	1034	"5"
1285	1021	"5"
95	868	"5"
105	1312	"5"
431	1312	"5"
674	1724	"5"
193	233	"5"
44	1406	"5"
1406	44	"5"
175	95	"5"
1313	1312	"5"
1624	1686	"5"
296	1565	"5"
1565	296	"5"
51	1775	"5"
1343	12	"5"
766	1513	"5"
44	95	"5"
1624	1781	"5"
516	1724	"5"
674	70	"5"
19	1313	"5"
620	1487	"5"
1562	1565	"5"
1034	1313	"5"
1280	768	"5"
1775	51	"5"
1332	1342	"5"
105	474	"5"
474	105	"5"
105	474	"5"
639	105	"5"
105	639	"5"
639	105	"5"
105	639	"5"
639	105	"5"
1440	1782	"5"
483	431	"5"
3	687	"5"
3	2	"5"
3	234	"5"
3	928	"5"
3	754	"5"
3	1461	"5"
105	639	"5"
1675	32	"5"
1551	1636	"5"
1190	1285	"5"
1021	1285	"5"
1127	1350	"5"
431	483	"5"
1313	1034	"5"
1517	1562	"5"
198	809	"5"
342	975	"5"
1467	309	"5"
1342	1332	"5"
1676	233	"5"
856	1398	"5"
1562	1517	"5"
1282	1741	"5"
1332	1342	"5"
234	1778	"5"
1332	1545	"5"
1332	1313	"5"
1342	1332	"5"
32	1675	"5"
32	377	"5"
32	1781	"5"
32	1565	"5"
1474	1493	"5"
1474	598	"5"
1647	749	"5"
483	431	"5"
1313	1332	"5"
1313	19	"5"
1255	431	"5"
639	105	"5"
105	639	"5"
19	1313	"5"
105	494	"5"
51	1775	"5"
494	105	"5"
494	429	"5"
1002	273	"5"
1731	9	"5"
105	494	"5"
105	358	"5"
260	430	"5"
1493	1474	"5"
12	1312	"5"
1312	12	"5"
12	1312	"5"
1312	12	"5"
12	1312	"5"
1312	12	"5"
1332	1313	"5"
1332	1342	"5"
561	431	"5"
1741	1282	"5"
1748	172	"5"
431	561	"5"
431	1255	"5"
431	483	"5"
494	105	"5"
429	494	"5"
1783	260	"5"
144	1758	"5"
1783	52	"5"
1783	144	"5"
144	1783	"5"
105	494	"5"
144	1783	"5"
561	95	"5"
1783	144	"5"
1313	1332	"5"
144	1472	"5"
561	431	"5"
1781	32	"5"
431	561	"5"
1313	1312	"5"
1713	561	"5"
144	1783	"5"
561	431	"5"
431	561	"5"
144	142	"5"
561	1713	"5"
617	1713	"5"
1713	617	"5"
1724	516	"5"
1783	212	"5"
1724	674	"5"
1332	1313	"5"
868	95	"5"
1332	1781	"5"
1332	1781	"5"
1781	1332	"5"
1332	1781	"5"
1781	1332	"5"
1332	1781	"5"
1255	431	"5"
1781	1332	"5"
32	1781	"5"
1781	32	"5"
1332	1781	"5"
674	1724	"5"
1781	1332	"5"
1332	1781	"5"
1332	1781	"5"
431	1255	"5"
938	32	"5"
1781	1332	"5"
1332	1781	"5"
1332	1436	"5"
1781	1332	"5"
1332	1781	"5"
1781	1332	"5"
1332	1781	"5"
398	27	"5"
1472	144	"5"
1675	32	"5"
393	193	"5"
1440	494	"5"
1346	1314	"5"
42	1440	"5"
42	72	"5"
72	42	"5"
1440	42	"5"
1545	1332	"5"
1713	617	"5"
483	431	"5"
249	483	"5"
1312	1313	"5"
1756	483	"5"
27	398	"5"
1332	1545	"5"
398	27	"5"
1758	144	"5"
494	429	"5"
494	1440	"5"
398	1738	"5"
105	639	"5"
1183	1349	"5"
431	483	"5"
105	308	"5"
358	105	"5"
483	1756	"5"
483	249	"5"
483	431	"5"
431	483	"5"
431	1748	"5"
1748	431	"5"
1748	431	"5"
1748	1472	"5"
1748	830	"5"
1472	1748	"5"
1748	1472	"5"
1748	1472	"5"
105	358	"5"
358	105	"5"
1713	1585	"5"
1585	1713	"5"
1713	1585	"5"
1585	1713	"5"
1713	1585	"5"
483	431	"5"
1313	1332	"5"
642	36	"5"
1783	1585	"5"
1346	1783	"5"
3	1784	"5"
1783	1346	"5"
105	1585	"5"
1313	19	"5"
1346	1783	"5"
1013	398	"5"
1034	1313	"5"
172	1748	"5"
398	1013	"5"
1487	132	"5"
105	1487	"5"
1487	620	"5"
1487	105	"5"
105	398	"5"
105	1487	"5"
1783	1346	"5"
431	483	"5"
431	1748	"5"
1783	1346	"5"
398	105	"5"
1346	1783	"5"
1238	1052	"5"
1434	1313	"5"
1783	1346	"5"
1346	1783	"5"
36	642	"5"
483	431	"5"
27	398	"5"
3	1748	"5"
42	72	"5"
431	483	"5"
483	431	"5"
353	1772	"5"
1052	1238	"5"
431	483	"5"
431	353	"5"
